"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1","Segmentation_segment_Segment_3"
"diagnostics","Versions","PyRadiomics","2.2.0.post43+gf719e5e","2.2.0.post43+gf719e5e"
"diagnostics","Versions","Numpy","1.13.1","1.13.1"
"diagnostics","Versions","SimpleITK","1.1.0rc2.post31","1.1.0rc2.post31"
"diagnostics","Versions","PyWavelet","0.5.2","0.5.2"
"diagnostics","Versions","Python","2.7.13","2.7.13"
"diagnostics","Configuration","Settings","{'distances': [1], 'force2Ddimension': 0, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'normalizeScale': 1, 'normalize': False, 'additionalInfo': True, 'padDistance': 5, 'removeOutliers': None, 'minimumROISize': None, u'binWidth': 25.0, 'label': 1, 'correctMask': True, 'preCrop': False, u'symmetricalGLCM': True, 'resegmentRange': None, 'minimumROIDimensions': 2}","{'distances': [1], 'force2Ddimension': 0, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'normalizeScale': 1, 'normalize': False, 'additionalInfo': True, 'padDistance': 5, 'removeOutliers': None, 'minimumROISize': None, u'binWidth': 25.0, 'label': 1, 'correctMask': True, 'preCrop': False, u'symmetricalGLCM': True, 'resegmentRange': None, 'minimumROIDimensions': 2}"
"diagnostics","Configuration","EnabledImageTypes","{u'Original': {}}","{u'Original': {}}"
"diagnostics","Image-original","Hash","4f67689329cd4797f14eaa90ea7a0b6767c59ef0","4f67689329cd4797f14eaa90ea7a0b6767c59ef0"
"diagnostics","Image-original","Dimensionality","3D","3D"
"diagnostics","Image-original","Spacing","(0.625, 0.625, 3.0)","(0.625, 0.625, 3.0)"
"diagnostics","Image-original","Size","(512, 512, 64)","(512, 512, 64)"
"diagnostics","Image-original","Mean","97.302408993244171","97.302408993244171"
"diagnostics","Image-original","Minimum","0.0","0.0"
"diagnostics","Image-original","Maximum","3617.0","3617.0"
"diagnostics","Mask-original","Hash","1c14854b7dbc9b16bc33b376b07ab9b926aa74d9","51278d5c42f8eba968c0d97e4c459be1e7dd498f"
"diagnostics","Mask-original","Spacing","(0.625, 0.625, 3.0000000000000004)","(0.625, 0.625, 3.0000000000000004)"
"diagnostics","Mask-original","Size","(6, 9, 2)","(14, 17, 2)"
"diagnostics","Mask-original","BoundingBox","(0, 0, 0, 6, 9, 2)","(0, 0, 0, 14, 17, 2)"
"diagnostics","Mask-original","VoxelNum","31","250"
"diagnostics","Mask-original","VolumeNum","1","1"
"diagnostics","Mask-original","CenterOfMassIndex","(2.0, 4.4838709677419351, 0.93548387096774188)","(6.2160000000000002, 7.6360000000000001, 0.64800000000000002)"
"diagnostics","Mask-original","CenterOfMass","(79.38000488281197, -13.235418012065697, 37.227250868274325)","(79.24500488281198, -12.705498657226988, 36.3647992553711)"
"diagnostics","Mask-corrected","Spacing","(0.625, 0.625, 3.0)","(0.625, 0.625, 3.0)"
"diagnostics","Mask-corrected","Size","(512, 512, 64)","(512, 512, 64)"
"diagnostics","Mask-corrected","BoundingBox","(125, 281, 38, 6, 9, 2)","(121, 277, 38, 14, 17, 2)"
"diagnostics","Mask-corrected","VoxelNum","31","250"
"diagnostics","Mask-corrected","VolumeNum","1","1"
"diagnostics","Mask-corrected","CenterOfMassIndex","(127.0, 285.48387096774195, 38.935483870967744)","(127.21599999999999, 284.63600000000002, 38.648000000000003)"
"diagnostics","Mask-corrected","CenterOfMass","(79.38000488281247, -13.235418012065225, 37.22725086827434)","(79.24500488281248, -12.705498657226514, 36.364799255371125)"
"diagnostics","Mask-corrected","Mean","1244.1290322580646","684.91999999999996"
"diagnostics","Mask-corrected","Minimum","1078.0","164.0"
"diagnostics","Mask-corrected","Maximum","1428.0","1553.0"
"original","shape","VoxelVolume","36.328125","292.96875"
"original","shape","Maximum3DDiameter","7.53014774091","11.7453448225"
"original","shape","MeshVolume","28.125","277.734375"
"original","shape","MajorAxisLength","6.0847753825723165","11.030426245706122"
"original","shape","Sphericity","0.653604046585","0.599832046943"
"original","shape","LeastAxisLength","2.4245844999738217","5.365523799692717"
"original","shape","Elongation","0.55246028043346285","0.77719082470205625"
"original","shape","SurfaceVolumeRatio","2.43298005359","1.23569488164"
"original","shape","Maximum2DDiameterSlice","6.15553612612","11.7426838925"
"original","shape","Flatness","0.39846737924265618","0.4864294162504722"
"original","shape","SurfaceArea","68.4275640073","343.194945642"
"original","shape","MinorAxisLength","3.3615967142305334","8.5727460707155476"
"original","shape","Maximum2DDiameterColumn","6.28614548034","9.125"
"original","shape","Maximum2DDiameterRow","7.07548584904","11.1306165597"
"original","gldm","GrayLevelVariance","9.43184183143","163.7296"
"original","gldm","HighGrayLevelEmphasis","62.5806451613","644.216"
"original","gldm","DependenceEntropy","3.95356566495","6.21080118957"
"original","gldm","DependenceNonUniformity","11.7096774194","116.464"
"original","gldm","GrayLevelNonUniformity","3.90322580645","6.384"
"original","gldm","SmallDependenceEmphasis","0.588933691756","0.696777777778"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","38.4276433692","451.125611111"
"original","gldm","DependenceNonUniformityNormalized","0.377731529657","0.465856"
"original","gldm","LargeDependenceEmphasis","3.58064516129","2.784"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.159331493251","0.209516609306"
"original","gldm","DependenceVariance","0.657648283039","0.521984"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","207.225806452","1769.752"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.0501470713672","0.0131358943761"
"original","gldm","LowGrayLevelEmphasis","0.0682991484878","0.0358441496166"
"original","glcm","JointAverage","7.10587121212","23.8391957132"
"original","glcm","SumAverage","14.2117424242","47.6783914265"
"original","glcm","JointEntropy","2.19951640828","7.20526253872"
"original","glcm","ClusterShade","9.21184922051","103.915304867"
"original","glcm","MaximumProbability","0.439204545455","0.0170775109495"
"original","glcm","Idmn","0.972148200305","0.960141070602"
"original","glcm","JointEnergy","0.417811961949","0.00788602232107"
"original","glcm","Contrast","7.03465909091","150.937173897"
"original","glcm","DifferenceEntropy","0.975402897153","4.15711702908"
"original","glcm","InverseVariance","0.312316301568","0.122563794562"
"original","glcm","DifferenceVariance","1.94862043733","54.0683622865"
"original","glcm","Idn","0.895940645198","0.872598488603"
"original","glcm","Idm","0.425576307437","0.125820453574"
"original","glcm","Correlation","-0.139643062349","0.573148259835"
"original","glcm","Autocorrelation","51.7668560606","664.31547355"
"original","glcm","SumEntropy","1.24478297426","5.51992990158"
"original","glcm","MCC","0.789518854824","0.936488804426"
"original","glcm","SumSquares","4.2008931646","168.211070696"
"original","glcm","ClusterProminence","727.027696799","590294.846434"
"original","glcm","Imc2","0.794125141187","0.99885733541"
"original","glcm","Imc1","-0.659578467114","-0.642597573826"
"original","glcm","DifferenceAverage","1.91837121212","9.19833251226"
"original","glcm","Id","0.497093479437","0.207373726173"
"original","glcm","ClusterTendency","9.76891356749","521.907108889"
"original","firstorder","InterquartileRange","73.5","524.75"
"original","firstorder","Skewness","0.118109654874","0.295013128854"
"original","firstorder","Uniformity","0.125910509886","0.025536"
"original","firstorder","Median","1245.0","664.5"
"original","firstorder","Energy","48160542.0","142791254.0"
"original","firstorder","RobustMeanAbsoluteDeviation","34.368","212.5745"
"original","firstorder","MeanAbsoluteDeviation","55.4151925078","272.96544"
"original","firstorder","TotalEnergy","56438135.1562","167333500.781"
"original","firstorder","Maximum","1428.0","1553.0"
"original","firstorder","RootMeanSquared","1246.42122534","755.754600383"
"original","firstorder","90Percentile","1326.0","1077.5"
"original","firstorder","Minimum","1078.0","164.0"
"original","firstorder","Entropy","3.25190921577","5.4249723467"
"original","firstorder","Range","350.0","1389.0"
"original","firstorder","Variance","5708.82206035","102049.6096"
"original","firstorder","10Percentile","1154.0","291.9"
"original","firstorder","Kurtosis","3.39654327758","2.27016095695"
"original","firstorder","Mean","1244.12903226","684.92"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.0683332825025","0.033491498325"
"original","glrlm","GrayLevelVariance","9.59226635176","163.58144233"
"original","glrlm","LowGrayLevelRunEmphasis","0.0692330223294","0.0348052522321"
"original","glrlm","GrayLevelNonUniformityNormalized","0.123557947136","0.0254715723469"
"original","glrlm","RunVariance","0.0350973324328","0.0206516826754"
"original","glrlm","GrayLevelNonUniformity","3.7188405989","6.24434954952"
"original","glrlm","LongRunEmphasis","1.10155993432","1.06131150685"
"original","glrlm","ShortRunHighGrayLevelEmphasis","61.4683854341","635.205082457"
"original","glrlm","RunLengthNonUniformity","28.5462233169","236.03729011"
"original","glrlm","ShortRunEmphasis","0.977802864441","0.985390410024"
"original","glrlm","LongRunHighGrayLevelEmphasis","68.5146247153","683.437174197"
"original","glrlm","RunPercentage","0.970430107527","0.980615384615"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.0730926222917","0.0400838894435"
"original","glrlm","RunEntropy","3.34845455348","5.50071937282"
"original","glrlm","HighGrayLevelRunEmphasis","62.752473648","644.421562131"
"original","glrlm","RunLengthNonUniformityNormalized","0.946452184124","0.96239553997"
"original","glszm","GrayLevelVariance","11.7278911565","160.474965771"
"original","glszm","ZoneVariance","0.916099773243","0.456817632688"
"original","glszm","GrayLevelNonUniformityNormalized","0.106575963719","0.025047652286"
"original","glszm","SizeZoneNonUniformityNormalized","0.551020408163","0.657279390051"
"original","glszm","SizeZoneNonUniformity","11.5714285714","126.85492228"
"original","glszm","GrayLevelNonUniformity","2.2380952381","4.83419689119"
"original","glszm","LargeAreaEmphasis","3.09523809524","2.13471502591"
"original","glszm","SmallAreaHighGrayLevelEmphasis","50.7533862434","541.984579735"
"original","glszm","ZonePercentage","0.677419354839","0.772"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.152439213267","0.125332417074"
"original","glszm","LargeAreaHighGrayLevelEmphasis","181.619047619","1406.38341969"
"original","glszm","HighGrayLevelZoneEmphasis","64.8095238095","642.652849741"
"original","glszm","SmallAreaEmphasis","0.769100529101","0.837966321244"
"original","glszm","LowGrayLevelZoneEmphasis","0.0815891735701","0.0230624548323"
"original","glszm","ZoneEntropy","3.74899480353","5.98511792453"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.0696013424063","0.0126345422198"
"original","ngtdm","Coarseness","0.144372040761","0.039924207321"
"original","ngtdm","Complexity","132.282498399","4404.85037953"
"original","ngtdm","Strength","9.95293685206","40.3742313461"
"original","ngtdm","Contrast","0.303420620446","0.558496126384"
"original","ngtdm","Busyness","0.0935204772966","0.0290056932809"
