"Image type","Feature Class","Feature Name","Segmentation_segment_Segment_1","Segmentation_segment_Segment_3"
"diagnostics","Versions","PyRadiomics","2.2.0.post43+gf719e5e","2.2.0.post43+gf719e5e"
"diagnostics","Versions","Numpy","1.13.1","1.13.1"
"diagnostics","Versions","SimpleITK","1.1.0rc2.post31","1.1.0rc2.post31"
"diagnostics","Versions","PyWavelet","0.5.2","0.5.2"
"diagnostics","Versions","Python","2.7.13","2.7.13"
"diagnostics","Configuration","Settings","{'distances': [1], 'force2Ddimension': 0, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'normalizeScale': 1, 'normalize': False, 'additionalInfo': True, 'padDistance': 5, 'removeOutliers': None, 'minimumROISize': None, u'binWidth': 25.0, 'label': 1, 'correctMask': True, 'preCrop': False, u'symmetricalGLCM': True, 'resegmentRange': None, 'minimumROIDimensions': 2}","{'distances': [1], 'force2Ddimension': 0, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'normalizeScale': 1, 'normalize': False, 'additionalInfo': True, 'padDistance': 5, 'removeOutliers': None, 'minimumROISize': None, u'binWidth': 25.0, 'label': 1, 'correctMask': True, 'preCrop': False, u'symmetricalGLCM': True, 'resegmentRange': None, 'minimumROIDimensions': 2}"
"diagnostics","Configuration","EnabledImageTypes","{u'Original': {}}","{u'Original': {}}"
"diagnostics","Image-original","Hash","ffe95e845f29bcd46677895e0b2e097306916b2b","ffe95e845f29bcd46677895e0b2e097306916b2b"
"diagnostics","Image-original","Dimensionality","3D","3D"
"diagnostics","Image-original","Spacing","(0.6249999999999999, 0.6249999999999999, 1.0)","(0.6249999999999999, 0.6249999999999999, 1.0)"
"diagnostics","Image-original","Size","(512, 512, 192)","(512, 512, 192)"
"diagnostics","Image-original","Mean","119.59919420878093","119.59919420878093"
"diagnostics","Image-original","Minimum","0.0","0.0"
"diagnostics","Image-original","Maximum","4802.0","4802.0"
"diagnostics","Mask-original","Hash","525426f17ea9c8595a528407b63bc4659c714f8e","2ad2b0d9c9b6f6f22f17cbc6535534022eb9cc14"
"diagnostics","Mask-original","Spacing","(0.6249999999999999, 0.6249999999999999, 1.0)","(0.6249999999999999, 0.6249999999999999, 1.0)"
"diagnostics","Mask-original","Size","(16, 21, 19)","(24, 29, 23)"
"diagnostics","Mask-original","BoundingBox","(0, 0, 0, 16, 21, 19)","(0, 0, 0, 24, 29, 23)"
"diagnostics","Mask-original","VoxelNum","1764","4962"
"diagnostics","Mask-original","VolumeNum","1","1"
"diagnostics","Mask-original","CenterOfMassIndex","(7.2891156462585034, 10.215986394557824, 9.3350340136054424)","(11.246271664651351, 13.938734381297865, 11.48851269649335)"
"diagnostics","Mask-original","CenterOfMass","(-76.52369959824755, 6.502001911604371, 37.193432451105444)","(-76.49692210974307, 6.675284419891845, 37.346911133993345)"
"diagnostics","Mask-corrected","Spacing","(0.6249999999999999, 0.6249999999999999, 1.0)","(0.6249999999999999, 0.6249999999999999, 1.0)"
"diagnostics","Mask-corrected","Size","(512, 512, 192)","(512, 512, 192)"
"diagnostics","Mask-corrected","BoundingBox","(379, 269, 123, 16, 21, 19)","(375, 265, 121, 24, 29, 23)"
"diagnostics","Mask-corrected","VoxelNum","1764","4962"
"diagnostics","Mask-corrected","VolumeNum","1","1"
"diagnostics","Mask-corrected","CenterOfMassIndex","(386.28911564625849, 279.21598639455783, 132.33503401360545)","(386.24627166465137, 278.93873438129788, 132.48851269649336)"
"diagnostics","Mask-corrected","CenterOfMass","(-76.5236995982475, 6.502001911604481, 37.19343245110548)","(-76.49692210974305, 6.675284419891966, 37.34691113399339)"
"diagnostics","Mask-corrected","Mean","1598.8497732426304","350.62172511084242"
"diagnostics","Mask-corrected","Minimum","654.0","0.0"
"diagnostics","Mask-corrected","Maximum","2581.0","1772.0"
"original","shape","VoxelVolume","689.06249999999977","1938.2812499999995"
"original","shape","Maximum3DDiameter","20.9739421664","25.7712291131"
"original","shape","MeshVolume","680.989583333","1936.55598958"
"original","shape","MajorAxisLength","18.871637209422939","24.867475457673326"
"original","shape","Sphericity","0.70385264588","0.455340206631"
"original","shape","LeastAxisLength","7.3690912541364906","13.820470572353022"
"original","shape","Elongation","0.43353418012878142","0.5814621285847732"
"original","shape","SurfaceVolumeRatio","0.780948186409","0.852062472943"
"original","shape","Maximum2DDiameterSlice","10.2507621668","15.971165424"
"original","shape","Flatness","0.39048499991601021","0.55576492257433618"
"original","shape","SurfaceArea","531.817580067","1650.06668548"
"original","shape","MinorAxisLength","8.1814997652749781","14.459495212148338"
"original","shape","Maximum2DDiameterColumn","18.3864760082","23.6778509371"
"original","shape","Maximum2DDiameterRow","19.8151614932","24.8372829633"
"original","gldm","GrayLevelVariance","239.707678385","123.799583201"
"original","gldm","HighGrayLevelEmphasis","1720.4739229","336.346835953"
"original","gldm","DependenceEntropy","7.290837827","7.26228978994"
"original","gldm","DependenceNonUniformity","697.103174603","1174.03143894"
"original","gldm","GrayLevelNonUniformity","31.4036281179","171.398629585"
"original","gldm","SmallDependenceEmphasis","0.625150773083","0.441270036732"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","982.641167334","202.206251473"
"original","gldm","DependenceNonUniformityNormalized","0.395183205557","0.236604481849"
"original","gldm","LargeDependenceEmphasis","3.56689342404","12.5920999597"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","0.00497227777837","7.36726972006"
"original","gldm","DependenceVariance","0.762597631645","5.34274447916"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","6864.69387755","1404.11104393"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.00175310317717","0.011871070081"
"original","gldm","LowGrayLevelEmphasis","0.0022177545306","0.118914696262"
"original","glcm","JointAverage","41.0461100461","14.0436983493"
"original","glcm","SumAverage","82.0922200923","28.0873966987"
"original","glcm","JointEntropy","10.5511353812","9.61759842234"
"original","glcm","ClusterShade","-845.566242725","5738.16454735"
"original","glcm","MaximumProbability","0.00266781605256","0.0318285037182"
"original","glcm","Idmn","0.969254910599","0.983114312825"
"original","glcm","JointEnergy","0.000781028141149","0.00296426230342"
"original","glcm","Contrast","206.65132349","91.8895379924"
"original","glcm","DifferenceEntropy","4.8585916478","4.28005448709"
"original","glcm","InverseVariance","0.0955619229762","0.159696383698"
"original","glcm","DifferenceVariance","78.5820394985","42.4726427466"
"original","glcm","Idn","0.882810412437","0.916939407503"
"original","glcm","Idm","0.0917720225833","0.178124961101"
"original","glcm","Correlation","0.542557024245","0.608814687437"
"original","glcm","Autocorrelation","1806.79780908","268.501915747"
"original","glcm","SumEntropy","6.66242334435","6.0544479481"
"original","glcm","MCC","0.590085882665","0.628166459905"
"original","glcm","SumSquares","225.268397237","117.188962192"
"original","glcm","ClusterProminence","1114906.92855","446652.59625"
"original","glcm","Imc2","0.955786219434","0.824582366538"
"original","glcm","Imc1","-0.208670094442","-0.116795738302"
"original","glcm","DifferenceAverage","11.1879199776","6.93359090802"
"original","glcm","Id","0.169792550532","0.262312786505"
"original","glcm","ClusterTendency","694.42226546","376.866310776"
"original","firstorder","InterquartileRange","606.25","405.0"
"original","firstorder","Skewness","0.0288236879685","0.824467696924"
"original","firstorder","Uniformity","0.0178025102709","0.0345422469941"
"original","firstorder","Median","1587.0","293.0"
"original","firstorder","Energy","4773909649.0","996510469.0"
"original","firstorder","RobustMeanAbsoluteDeviation","245.778343142","167.927656662"
"original","firstorder","MeanAbsoluteDeviation","325.086617716","228.503238397"
"original","firstorder","TotalEnergy","1864808456.64","389261901.953"
"original","firstorder","Maximum","2581.0","1772.0"
"original","firstorder","RootMeanSquared","1645.08297267","448.138806131"
"original","firstorder","90Percentile","2122.7","757.0"
"original","firstorder","Minimum","654.0","0.0"
"original","firstorder","Entropy","5.92849300211","5.1619954992"
"original","firstorder","Range","1927.0","1772.0"
"original","firstorder","Variance","149977.389563","77892.795441"
"original","firstorder","10Percentile","1076.6","26.0"
"original","firstorder","Kurtosis","2.18113672732","3.21672328852"
"original","firstorder","Mean","1598.84977324","350.621725111"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.00222411632291","0.0798523795958"
"original","glrlm","GrayLevelVariance","240.058047229","123.232688385"
"original","glrlm","LowGrayLevelRunEmphasis","0.00224650320107","0.0978803379778"
"original","glrlm","GrayLevelNonUniformityNormalized","0.0177953838675","0.0319319527219"
"original","glrlm","RunVariance","0.0281786939586","0.0878971427467"
"original","glrlm","GrayLevelNonUniformity","30.5765005121","148.192202074"
"original","glrlm","LongRunEmphasis","1.08238384093","1.233186027"
"original","glrlm","ShortRunHighGrayLevelEmphasis","1674.72862084","341.340137001"
"original","glrlm","RunLengthNonUniformity","1632.723543","4105.42028013"
"original","glrlm","ShortRunEmphasis","0.98063415433","0.953002340369"
"original","glrlm","LongRunHighGrayLevelEmphasis","1877.63195919","382.43282857"
"original","glrlm","RunPercentage","0.974053724054","0.934905280129"
"original","glrlm","LongRunLowGrayLevelEmphasis","0.0023395489895","0.203866712307"
"original","glrlm","RunEntropy","6.07129689311","5.52378705594"
"original","glrlm","HighGrayLevelRunEmphasis","1713.22529837","349.124631765"
"original","glrlm","RunLengthNonUniformityNormalized","0.950115588019","0.884500355018"
"original","glszm","GrayLevelVariance","241.777012963","124.773493363"
"original","glszm","ZoneVariance","0.852402017691","18.3861644304"
"original","glszm","GrayLevelNonUniformityNormalized","0.017992937184","0.0271494608081"
"original","glszm","SizeZoneNonUniformityNormalized","0.593263081242","0.479315211599"
"original","glszm","SizeZoneNonUniformity","740.985588471","1223.69173521"
"original","glszm","GrayLevelNonUniformity","22.4731785428","69.312573443"
"original","glszm","LargeAreaEmphasis","2.84707766213","22.1637289463"
"original","glszm","SmallAreaHighGrayLevelEmphasis","1222.97427221","352.788114959"
"original","glszm","ZonePercentage","0.708049886621","0.514510278114"
"original","glszm","LargeAreaLowGrayLevelEmphasis","0.00465153408046","16.1938817798"
"original","glszm","LargeAreaHighGrayLevelEmphasis","5282.90632506","1507.66901684"
"original","glszm","HighGrayLevelZoneEmphasis","1614.0968775","446.282412848"
"original","glszm","SmallAreaEmphasis","0.798747638827","0.719967909102"
"original","glszm","LowGrayLevelZoneEmphasis","0.00263659203295","0.0276209160235"
"original","glszm","ZoneEntropy","6.92315289225","6.875362256"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.00236674707604","0.013581818572"
"original","ngtdm","Coarseness","0.00485867755542","0.00150085152671"
"original","ngtdm","Complexity","15933.0298977","7473.77540053"
"original","ngtdm","Strength","8.54627798687","3.5247769005"
"original","ngtdm","Contrast","0.613962157558","0.32544979126"
"original","ngtdm","Busyness","0.0868966271051","1.04466195266"
